8.978531, 0.28970724, -4.233078
8.930645, 0.5243462, -4.2115293
8.947405, 0.4070267, -4.149278
9.024022, 0.35914123, -4.166038
9.081485, 0.3519584, -4.192375
9.091062, 0.35914123, -4.2594147
8.935433, 0.37350687, -4.3671575
8.842057, 0.37590113, -4.3671575
8.818114, 0.26337022, -4.271386
8.851634, 0.18675344, -4.170827
8.959376, 0.24900457, -4.209135
8.976136, 0.28013015, -4.2665977
8.971348, 0.1987248, -4.192375
9.059936, 0.06943397, -4.0798445
9.074302, 0.10055954, -4.0463243
8.861211, 0.2561874, -4.1947694
8.825297, 0.21309046, -4.2833576
9.026416, 0.22027329, -4.331243
9.198804, 0.18675344, -4.285752
9.222747, 0.14844504, -4.2019525
8.961771, 0.25379312, -4.2235007
8.794171, 0.3519584, -4.2115293
8.822903, 0.26337022, -4.225895
8.906702, 0.24900457, -4.2665977
8.971348, 0.3328042, -4.410254
8.985713, 0.32801566, -4.398283
8.992896, 0.25139886, -4.314483
8.9976845, 0.3040729, -4.252232
8.978531, 0.3328042, -4.338426
8.945011, 0.35435268, -4.398283
8.89952, 0.32801566, -4.410254
8.856422, 0.30886146, -4.3863115
8.837268, 0.37350687, -4.371946
8.892337, 0.3998439, -4.410254
8.91628, 0.42618093, -4.3958883
8.89952, 0.32562137, -4.4294086
8.91149, 0.22266756, -4.410254
8.901914, 0.2777359, -4.434197
8.849239, 0.39505535, -4.3887057
8.894731, 0.38068968, -4.3001175
8.93304, 0.26337022, -4.477294
8.885154, 0.30886146, -4.4725056
8.897125, 0.34477556, -4.400677
8.904308, 0.37111259, -4.381523
8.777411, 0.37350687, -4.4389853
8.772623, 0.3902668, -4.4892654
8.861211, 0.36871833, -4.460534
8.9498, 0.2777359, -4.4413795
8.942616, 0.2681588, -4.453351
8.892337, 0.2753416, -4.443774
8.877971, 0.2849187, -4.398283
8.830086, 0.31125572, -4.4318027
8.873182, 0.31365, -4.517997
8.877971, 0.19154198, -4.4844766
8.865999, 0.13647367, -4.460534
8.870789, 0.22745611, -4.503631
8.935433, 0.2466103, -4.503631
8.904308, 0.31843856, -4.5491223
8.803748, 0.31604427, -4.517997
8.803748, 0.30167863, -4.515602
8.89952, 0.2657645, -4.5060253
8.956982, 0.31365, -4.601796
8.901914, 0.43575802, -4.5850363
8.827691, 0.33519846, -4.577853
8.712766, 0.28970724, -4.5946136
8.767835, 0.32083282, -4.4844766
8.877971, 0.28252444, -4.5108137
8.894731, 0.34716985, -4.5610933
8.76544, 0.3902668, -4.6568646
8.775017, 0.26337022, -4.5946136
8.758257, 0.22266756, -4.539545
8.777411, 0.27055305, -4.5060253
8.839663, 0.30646718, -4.5275736
8.885154, 0.36871833, -4.529968
8.921068, 0.3423813, -4.5251794
8.9186735, 0.23463893, -4.62095
8.870789, 0.18435916, -4.6281333
8.8324795, 0.22266756, -4.5251794
8.76544, 0.27294734, -4.37434
8.705584, 0.34477556, -4.336032
8.784595, 0.40223816, -4.415043
8.91149, 0.39505535, -4.4198313
8.9976845, 0.35435268, -4.331243
9.074302, 0.2370332, -4.3791285
9.088667, 0.17478207, -4.4485626
8.940222, 0.27055305, -4.4198313
8.775017, 0.3423813, -4.271386
8.763046, 0.38547826, -4.40786
8.8324795, 0.51955765, -4.3264546
8.961771, 0.45251793, -4.3432145
9.277815, 0.28970724, -4.3168774
9.407105, 0.05027977, -4.1780095
9.182044, 0.052674048, -4.1420956
8.705584, 0.15323359, -4.381523
8.712766, 0.1699935, -4.245049
8.865999, 0.18914771, -4.2043467
8.983319, 0.21309046, -4.008016
9.052753, 0.2561874, -4.0295644
9.115005, 0.31125572, -4.0128045
9.110215, 0.25379312, -4.0798445
8.91149, 0.30167863, -4.268992
8.91628, 0.29689008, -4.314483
8.945011, 0.34716985, -4.3216662
9.1940155, 0.5411061, -4.017593
9.273026, 0.48843205, -4.11097
9.208381, 0.28731298, -4.048719
8.983319, 0.1340794, -4.09421
8.849239, 0.08140534, -4.0726614
9.057542, 0.05985687, -4.1013927
9.117398, 0.3040729, -4.170827
9.019233, 0.35674694, -4.3839173
8.971348, 0.23224466, -4.278569
9.019233, 0.12210801, -4.0151987
9.021627, 0.043096945, -3.9792848
9.06233, -0.0023942748, -3.9768906
9.057542, 0.06943397, -4.11097
9.071907, 0.105348095, -4.0798445
9.026416, 0.043096945, -4.11097
9.033599, -0.021548472, -4.11097
9.064724, 0.047885496, -4.0367475
9.026416, 0.15083931, -4.0966043
9.06233, 0.10055954, -4.12773
9.124581, -0.016759925, -4.000833
9.1628895, -0.028731298, -3.9984388
9.103033, 0.045491222, -4.0295644
9.170073, 0.1699935, -4.0151987
9.172467, 0.26097596, -4.0726614
9.043176, 0.25139886, -4.065479
8.93304, 0.08140534, -4.017593
9.009656, 0.08619389, -3.938582
9.059936, 0.34956414, -3.9936504
9.110215, 0.6153286, -4.017593
9.201198, 0.5219519, -4.1181526
9.215564, 0.3423813, -4.07745
9.205987, 0.098165266, -4.170827
9.091062, 0.098165266, -4.1947694
9.165284, 0.3902668, -3.9577363
9.332883, 0.531529, -3.5962007
9.466963, 0.38308397, -3.7518287
9.273026, 0.07422252, -3.8906965
9.091062, -0.13647367, -4.051113
8.897125, -0.15083931, -3.9361877
8.858817, 0.052674048, -3.991256
9.232324, 1.1779832, -3.6488748
8.9976845, 1.0127783, -3.8954852
9.12937, 0.22985038, -4.146884
9.265843, -0.057462595, -3.7925313
9.196409, -0.14126222, -3.6464806
9.184438, 0.07422252, -3.4836698
9.191621, 0.25379312, -3.6033835
9.172467, 0.22266756, -4.022382
9.3280945, 0.11492519, -3.9170337
9.435837, 0.009577099, -3.6608462
9.371192, 0.16759923, -3.7230973
8.9976845, 0.2657645, -3.938582
8.988108, 0.2777359, -3.938582
9.098245, 0.28731298, -3.849994
9.064724, 0.18675344, -3.7590115
9.105427, 0.19393626, -3.8380225
9.138947, 0.17957062, -3.7422516
9.208381, 0.21069619, -3.7685885
9.220352, 0.22266756, -3.8188684
9.035994, 0.29689008, -3.78056
8.964165, 0.4070267, -3.6297207
8.992896, 0.30886146, -3.6632404
9.069513, 0.14844504, -3.8475995
9.122187, 0.062251143, -4.024776
9.186832, 0.117319465, -4.0367475
9.244295, 0.37350687, -3.8619652
9.213169, 0.49082634, -3.8739367
9.217958, 0.32562137, -3.9481592
9.189227, 0.28731298, -3.8906965
9.148524, 0.36392978, -3.9744961
9.115005, 0.3423813, -3.964919
9.103033, 0.3998439, -3.7638
9.064724, 0.35914123, -3.6201434
9.002473, 0.29928434, -3.5866237
9.055147, 0.1699935, -3.727886
9.06233, 0.2657645, -3.9601305
8.995291, 0.36632404, -3.859571
8.851634, 0.31365, -3.6800003
8.925857, -0.016759925, -3.5674694
9.385557, -0.20351335, -3.703943
9.438231, -0.25139886, -4.1420956
9.220352, -0.045491222, -4.292935
8.978531, 0.46209505, -4.1971636
8.803748, 0.53392327, -4.02717
8.8324795, 0.3998439, -4.005622
8.842057, 0.25139886, -4.0128045
9.031204, 0.25379312, -4.0966043
9.203592, 0.2777359, -4.3001175
9.3592205, 0.2849187, -4.450957
9.201198, 0.0670397, -4.608979
9.0838785, -0.24421602, -4.515602
8.91149, -0.23224466, -4.312089
8.942616, 0.052674048, -4.230684
8.865999, 0.28731298, -4.2211065
8.873182, 0.35674694, -4.37434
8.877971, 0.19633053, -4.3623686
8.930645, 0.11253092, -4.415043
8.913885, 0.18196489, -4.642499
8.945011, 0.31125572, -4.5706706
8.9186735, 0.3040729, -4.5610933
8.945011, 0.1987248, -4.450957
8.925857, 0.12210801, -4.4725056
8.8324795, 0.090982445, -4.537151
8.854029, 0.047885496, -4.5491223
8.861211, 0.083799616, -4.5874305
8.789383, 0.18435916, -4.532362
8.758257, 0.12689656, -4.5108137
8.767835, 0.105348095, -4.4677167
8.861211, 0.13647367, -4.4389853
8.961771, 0.15083931, -4.4844766
8.913885, 0.13886794, -4.556305
8.844451, 0.1699935, -4.5946136
8.803748, 0.090982445, -4.6233444
8.74868, 0.12689656, -4.5275736
8.703189, 0.16281068, -4.477294
8.775017, 0.15562786, -4.515602
8.851634, 0.15083931, -4.580248
8.839663, 0.19633053, -4.5682764
8.772623, 0.21548474, -4.565882
8.755863, 0.25379312, -4.563488
8.784595, 0.3304099, -4.5443335
8.854029, 0.31365, -4.573065
8.887548, 0.20590763, -4.702356
8.913885, 0.105348095, -4.697567
8.880365, 0.16041641, -4.6065845
