1538716100826, -0.77656, -0.464226, -0.3736, 0.204622
1538716100871, -0.76134, -0.454985, -0.404135, 0.223659
1538716100927, -0.749624, -0.449114, -0.424891, 0.236274
1538716100986, -0.742829, -0.444586, -0.437506, 0.243177
1538716101048, -0.738344, -0.442002, -0.445161, 0.247612
1538716101107, -0.73515, -0.44015, -0.450862, 0.250088
1538716101169, -0.73256, -0.438681, -0.455304, 0.252215
1538716101227, -0.731156, -0.43704, -0.458781, 0.252833
1538716101289, -0.731582, -0.435781, -0.459516, 0.25244
1538716101349, -0.732803, -0.434268, -0.459264, 0.251963
1538716101408, -0.732596, -0.433661, -0.45979, 0.252649
1538716101469, -0.732252, -0.432917, -0.460534, 0.253567
1538716101527, -0.732317, -0.433053, -0.46017, 0.253808
1538716101587, -0.732171, -0.433107, -0.459946, 0.254542
1538716101648, -0.731913, -0.433982, -0.459552, 0.254507
1538716101708, -0.731682, -0.434716, -0.459496, 0.25402
1538716101768, -0.7317, -0.435215, -0.459214, 0.253621
1538716101829, -0.732062, -0.435221, -0.458816, 0.253284
1538716101888, -0.732188, -0.43587, -0.458135, 0.253039
1538716101947, -0.732422, -0.436421, -0.457482, 0.252593
1538716102009, -0.732872, -0.436974, -0.456727, 0.251698
1538716102069, -0.732657, -0.437383, -0.456691, 0.251677
1538716102128, -0.732478, -0.43773, -0.456283, 0.252333
1538716102189, -0.732514, -0.43865, -0.454681, 0.253522
1538716102248, -0.732185, -0.439892, -0.453566, 0.254314
1538716102308, -0.731551, -0.441199, -0.452955, 0.254965
1538716102368, -0.730837, -0.441757, -0.453373, 0.255303
1538716102428, -0.730595, -0.442081, -0.453504, 0.255201
1538716102488, -0.730273, -0.441725, -0.454378, 0.255184
1538716102548, -0.729902, -0.441223, -0.455326, 0.255424
1538716102608, -0.729142, -0.439938, -0.45727, 0.256337
1538716102669, -0.728877, -0.43867, -0.458685, 0.256737
1538716102729, -0.729724, -0.43665, -0.459456, 0.256395
1538716102789, -0.728803, -0.433961, -0.462844, 0.257484
1538716102848, -0.729921, -0.431318, -0.464272, 0.256183
1538716102908, -0.729602, -0.427226, -0.468029, 0.25711
1538716102969, -0.729566, -0.42425, -0.470273, 0.258044
1538716103029, -0.730082, -0.422194, -0.471397, 0.257905
1538716103089, -0.730708, -0.420394, -0.473079, 0.255985
1538716103149, -0.731951, -0.41832, -0.474557, 0.253082
1538716103209, -0.732611, -0.415237, -0.477034, 0.251588
1538716103269, -0.733724, -0.412592, -0.478887, 0.249165
1538716103329, -0.734373, -0.410278, -0.48025, 0.248447
1538716103389, -0.734809, -0.408655, -0.480958, 0.248463
1538716103449, -0.734242, -0.409213, -0.480381, 0.250332
1538716103509, -0.731664, -0.411115, -0.480587, 0.254335
1538716103570, -0.72792, -0.41531, -0.479741, 0.259802
1538716103629, -0.723126, -0.420537, -0.479283, 0.265563
1538716103689, -0.718219, -0.427341, -0.47766, 0.270886
1538716103749, -0.713926, -0.432349, -0.476842, 0.275687
1538716103810, -0.709689, -0.435317, -0.478007, 0.279906
1538716103870, -0.706906, -0.436927, -0.47855, 0.28349
1538716103929, -0.70531, -0.438395, -0.478617, 0.285082
1538716103989, -0.706004, -0.439624, -0.476269, 0.285403
1538716104050, -0.70588, -0.439831, -0.47505, 0.287416
1538716104110, -0.705649, -0.440839, -0.473589, 0.288847
1538716104171, -0.705813, -0.440839, -0.473368, 0.288808
1538716104230, -0.706407, -0.441591, -0.473187, 0.286494
1538716104290, -0.706488, -0.442667, -0.473263, 0.284502
1538716104350, -0.706038, -0.443344, -0.47398, 0.283368
1538716104411, -0.705929, -0.443863, -0.473686, 0.283318
1538716104470, -0.705084, -0.444047, -0.475054, 0.282843
1538716104531, -0.704608, -0.443181, -0.476518, 0.282927
1538716104590, -0.704528, -0.441882, -0.478401, 0.281977
1538716104650, -0.706031, -0.441165, -0.477391, 0.28105
1538716104711, -0.710011, -0.440969, -0.47329, 0.278255
1538716104770, -0.712989, -0.440277, -0.470577, 0.276329
1538716104832, -0.719852, -0.439949, -0.464541, 0.26918
1538716104891, -0.726312, -0.437604, -0.459959, 0.263459
1538716104950, -0.729997, -0.435027, -0.458926, 0.259308
1538716105011, -0.733267, -0.432586, -0.458391, 0.255079
1538716105071, -0.73611, -0.430631, -0.457441, 0.251884
1538716105130, -0.738807, -0.428461, -0.456713, 0.248992
1538716105193, -0.740529, -0.42585, -0.457267, 0.247335
1538716105252, -0.740989, -0.423965, -0.458445, 0.247012
1538716105311, -0.741198, -0.422909, -0.45884, 0.247462
1538716105371, -0.741387, -0.422415, -0.458713, 0.247976
1538716105432, -0.741662, -0.422459, -0.458158, 0.248103
1538716105491, -0.742163, -0.422909, -0.456857, 0.24824
1538716105550, -0.742563, -0.423133, -0.456245, 0.247785
1538716105610, -0.742803, -0.423406, -0.455766, 0.247478
1538716105671, -0.742971, -0.42354, -0.455706, 0.246855
1538716105732, -0.743032, -0.423901, -0.45538, 0.246657
1538716105792, -0.742284, -0.424314, -0.455985, 0.24708
