6.969734, -0.25379312, -6.924243
6.8356547, -0.25139886, -6.998465
7.0080423, -0.18196489, -6.9745226
6.9840994, -0.12929083, -7.1564875
6.761432, -0.16041641, -7.2426815
6.7734036, -0.011971374, -6.9912825
6.7997403, 0.023942748, -7.058322
6.8332605, -0.25379312, -7.23071
6.8428373, -0.531529, -7.3240867
6.88354, -0.3304099, -7.2809896
6.8428373, -0.07901107, -7.266624
6.7925577, 0.0, -7.3432407
6.754249, -0.13647367, -7.269018
6.768615, -0.35914123, -7.103813
6.8787518, -0.19154198, -7.266624
6.682421, -0.12929083, -7.553937
6.708758, -0.29689008, -7.2714124
6.65369, -0.18914771, -7.3480296
6.629747, -0.13647367, -7.1995845
6.897906, -0.27294734, -7.065505
7.041562, -0.27294734, -7.041562
6.88354, -0.21069619, -7.228316
6.5794673, -0.22027329, -7.391126
6.610593, -0.2681588, -7.2187386
6.7901635, -0.28731298, -7.1540933
6.8236833, -0.26337022, -7.2163444
6.8021345, -0.26097596, -7.18043
6.873963, -0.16041641, -7.0559278
6.7925577, -0.21309046, -7.1660647
6.751855, -0.24182175, -7.0774765
6.6967864, -0.2657645, -7.1588817
6.737489, -0.33519846, -7.1971903
6.8093176, -0.28731298, -7.101419
6.8332605, -0.25379312, -7.168459
6.7877693, -0.18196489, -7.1493044
6.804529, -0.11013664, -7.1588817
6.754249, -0.22266756, -7.2450757
6.804529, -0.32801566, -7.2977495
6.8332605, -0.35435268, -7.0607166
6.7877693, -0.24182175, -7.2546525
6.63693, -0.28731298, -7.5467544
6.859597, -0.409421, -7.0367737
6.7063637, -0.23224466, -7.369578
6.5148215, -0.12210801, -7.3432407
6.8165, -0.28252444, -7.0559278
6.9146657, -0.30167863, -7.0726876
6.876357, -0.13886794, -7.24747
6.7015753, -0.20111908, -7.3576064
6.6417184, -0.3328042, -7.3647895
6.63693, -0.35674694, -7.233104
6.699181, -0.22506183, -7.2714124
6.699181, -0.22266756, -7.223527
6.761432, -0.31125572, -7.1947956
6.8093176, -0.35435268, -7.2378926
6.8500204, -0.34716985, -7.1947956
6.794952, -0.3232271, -7.26423
6.672844, -0.32083282, -7.269018
6.648901, -0.31604427, -7.168459
6.715941, -0.29210153, -7.18043
6.7446723, -0.30886146, -7.2187386
6.771009, -0.25379312, -7.283384
6.7853746, -0.25379312, -7.269018
6.675238, -0.36632404, -7.185219
6.768615, -0.29689008, -7.084659
6.9122715, -0.062251143, -7.18043
6.58665, -0.12450229, -7.5036573
6.6608725, -0.34477556, -7.2378926
6.778192, -0.2466103, -7.170853
6.6249585, -0.011971374, -7.3384523
6.981705, -0.102953814, -7.082265
7.0104365, -0.25139886, -7.058322
6.8787518, -0.14126222, -7.3145094
6.7494607, 0.0047885496, -7.312115
6.7039695, 0.0071828244, -7.2618356
6.7207294, -0.045491222, -7.1947956
6.761432, -0.11013664, -7.2977495
6.672844, -0.011971374, -7.309721
6.751855, 0.03351985, -7.21395
6.821289, 0.019154198, -7.170853
6.8524146, 0.071828246, -7.1780357
6.797346, 0.083799616, -7.2187386
6.699181, 0.13647367, -7.3025384
6.7015753, 0.26097596, -7.269018
6.768615, 0.35914123, -7.233104
6.859597, 0.3040729, -7.1780357
6.7805862, 0.31604427, -7.3049326
6.689604, 0.43096948, -7.1947956
6.794952, 0.5818088, -7.0607166
6.8093176, 0.55307746, -7.266624
6.7829804, 0.6177229, -7.395915
6.5411587, 0.6105401, -7.5754857
6.691998, 0.46927786, -7.204373
6.93382, 0.6344828, -7.120573
6.632141, 0.83081335, -7.3216925
6.7015753, 0.75659084, -7.1732473
6.9290314, 0.845179, -7.0798707
6.943397, 0.845179, -7.206767
6.7446723, 0.845179, -7.285778
6.629747, 1.0175668, -7.2187386
6.648901, 1.211503, -7.233104
6.735095, 1.3072741, -7.24747
6.7231236, 1.2330515, -7.0966306
6.7207294, 1.0654523, -6.976917
6.6872096, 1.0008069, -7.1349387
6.7207294, 1.0654523, -7.048745
6.7901635, 1.1540405, -7.0439563
6.7829804, 1.2138973, -7.118179
6.672844, 1.2043202, -7.1540933
6.605804, 1.0510867, -7.0894475
6.7662206, 1.0175668, -6.8955116
6.8715687, 1.0510867, -6.926637
6.711152, 1.1636176, -7.075082
6.63693, 1.1181264, -7.1109962
6.838049, 0.96489275, -6.979311
6.981705, 0.9529214, -7.0511394
6.6848154, 0.88109314, -7.2714124
6.7446723, 0.7709565, -6.9936767
6.7255177, 0.9720756, -7.2163444
6.5028505, 0.9984126, -7.355212
6.8356547, 0.65363705, -6.902694
7.0176196, 0.48124924, -7.063111
6.976917, 0.57223165, -7.21395
6.775798, 0.6344828, -7.3192983
6.735095, 0.4740664, -7.063111
6.864386, 0.2944958, -6.9218483
6.9481854, 0.1987248, -7.170853
6.8859344, 0.18914771, -7.2091613
6.9098773, 0.1340794, -7.1780357
6.8787518, 0.019154198, -7.1660647
6.9146657, -0.09577099, -7.0726876
6.938608, -0.17717634, -7.0559278
6.881146, -0.27055305, -7.206767
6.902694, -0.3423813, -7.21395
7.046351, -0.37590113, -7.1349387
7.0295906, -0.6847626, -6.88354
6.8955116, -0.94573855, -6.830866
6.7207294, -0.9505271, -7.4270406
6.7853746, -0.8475733, -7.5323887
6.979311, -1.010384, -6.998465
7.091842, -1.0870007, -6.797346
7.118179, -1.0486923, -6.9553685
6.9888883, -1.2761484, -7.0128307
6.8619914, -1.3407938, -7.2522583
6.8165, -1.2761484, -6.9721284
7.0367737, -1.4868447, -6.366377
6.996071, -1.9154198, -6.5196104
6.936214, -2.0447106, -6.840443
6.9122715, -2.0375278, -6.9481854
7.024802, -2.0423164, -6.7853746
7.1373334, -2.185973, -6.4956675
6.960157, -2.2673783, -6.6776323
6.960157, -2.2673783, -6.7566433
7.118179, -2.2985039, -6.445388
7.0894475, -2.5068057, -6.3113084
7.063111, -2.6193366, -6.4693303
6.962551, -2.6193366, -6.589044
6.9912825, -2.6265194, -6.5483418
6.9098773, -2.7127132, -6.431022
6.9745226, -2.7318676, -6.4358106
6.897906, -2.8779182, -6.4334164
7.046351, -3.0455174, -6.407079
7.1588817, -2.9665065, -6.28976
6.976917, -2.7342618, -6.572284
6.9218483, -2.6504622, -6.572284
7.003254, -2.8372157, -6.526793
6.8619914, -3.0981915, -6.2706056
7.257047, -3.0527003, -5.8947043
6.9122715, -2.928198, -6.529187
6.986494, -2.803696, -6.1892004
6.9888883, -3.1245286, -6.342434
7.2187386, -3.040729, -6.2706056
7.2163444, -2.885101, -6.1748347
7.106208, -2.9162266, -6.23948
6.8356547, -2.8156672, -6.342434
6.8452315, -3.0048149, -6.4142623
7.0176196, -3.0646718, -6.3376455
7.084659, -2.9329867, -6.2131433
6.9936767, -2.7941186, -6.304126
7.0080423, -2.8539755, -6.3208857
7.185219, -2.6815877, -6.28976
7.1325445, -2.6983478, -6.316097
7.022408, -2.8539755, -6.3831367
6.981705, -2.8156672, -6.3639827
7.041562, -2.6528566, -6.4190507
7.1397276, -2.5714512, -6.352011
6.9888883, -2.5858169, -6.471725
7.0439563, -2.7582045, -6.3807425
7.0176196, -2.832427, -6.134132
7.1564875, -2.5714512, -6.2945485
7.1109962, -2.3416007, -6.7470665
7.151699, -2.413429, -6.5818615
7.161276, -2.482863, -6.431022
6.9218483, -2.47568, -6.6872096
7.0535336, -2.3583608, -6.3711653
7.144516, -2.360755, -6.4860907
7.2450757, -2.2673783, -6.4980617
7.2785954, -2.221887, -6.5196104
7.1660647, -2.1572416, -6.665661
7.103813, -2.116539, -6.550736
7.388732, -1.8747171, -6.5004563
7.283384, -1.733455, -6.5052447
6.794952, -2.0279508, -6.7662206
6.8715687, -1.8100717, -6.4405994
7.3767605, -1.611347, -6.4932733
7.5084457, -1.5586729, -6.775798
7.3767605, -1.5514901, -6.5794673
7.048745, -1.5586729, -6.639324
6.8452315, -1.5514901, -6.7470665
7.065505, -1.4652961, -6.5627074
7.431829, -1.3551595, -6.5363703
7.4533772, -1.2210802, -6.7638264
7.257047, -1.3048798, -6.7662206
7.0271964, -1.3264283, -6.3807425
6.952974, -1.0606637, -6.5794673
7.1947956, -0.9984126, -6.857203
7.719142, -0.91461295, -6.6010156
7.4629545, -0.7733508, -7.1301503
6.979311, -0.818842, -6.4932733
7.307327, -1.010384, -6.404685
7.393521, -1.0271438, -6.526793
7.362395, -0.7996878, -6.7877693
7.187613, -0.679974, -6.8284717
7.1756415, -0.6344828, -6.591439
7.283384, -0.65363705, -6.572284
7.3384523, -0.6273, -6.718335
7.371972, -0.5650489, -6.6680555
7.3145094, -0.5698374, -6.691998
7.233104, -0.5770202, -6.754249
7.290567, -0.5411061, -6.629747
7.328875, -0.49800915, -6.6081986
7.336058, -0.4860378, -6.63693
7.3025384, -0.5506832, -6.672844
7.2953553, -0.5650489, -6.6967864
7.2714124, -0.54828894, -6.6776323
7.190007, -0.531529, -6.5627074
7.2378926, -0.55307746, -6.629747
7.352818, -0.5650489, -6.572284
7.4222517, -0.51955765, -6.6800265
7.1540933, -0.4860378, -6.821289
7.2378926, -0.62251145, -6.4166565
7.3839436, -0.6057515, -6.593833
7.067899, -0.45970076, -6.830866
7.4246464, -0.3974496, -6.4358106
7.5467544, -0.600963, -6.5387645
7.51084, -0.52913475, -6.7279124
7.249864, -0.5147691, -6.7877693
7.1924014, -0.48124924, -6.6225643
7.3025384, -0.45012367, -6.5627074
7.345635, -0.40463245, -6.732701
