1538711083097, -0.018146, -0.017007, -0.853882, 0.519871
1538711083158, -0.120663, -0.075002, -0.845295, 0.515063
1538711083217, -0.460315, -0.267831, -0.721675, 0.442223
1538711083278, -0.640422, -0.369791, -0.573367, 0.352652
1538711083337, -0.724234, -0.417436, -0.466995, 0.288351
1538711083398, -0.762781, -0.440551, -0.402316, 0.249439
1538711083457, -0.77941, -0.450583, -0.369356, 0.23037
1538711083517, -0.786028, -0.454895, -0.354818, 0.222109
1538711083578, -0.790519, -0.458196, -0.344804, 0.215047
1538711083638, -0.793705, -0.460855, -0.337877, 0.208526
1538711083699, -0.795964, -0.462327, -0.331998, 0.206085
1538711083758, -0.797601, -0.463954, -0.327155, 0.203831
1538711083819, -0.798354, -0.465144, -0.323849, 0.203451
1538711083879, -0.799157, -0.466823, -0.319962, 0.202599
1538711083939, -0.798709, -0.467575, -0.319552, 0.203278
1538711083998, -0.798719, -0.468395, -0.318209, 0.20346
1538711084060, -0.798257, -0.469354, -0.317641, 0.203945
1538711084119, -0.797988, -0.470408, -0.316487, 0.204366
1538711084179, -0.797709, -0.471289, -0.315489, 0.20497
1538711084240, -0.797581, -0.47239, -0.31452, 0.204421
1538711084298, -0.797463, -0.473357, -0.313457, 0.204275
1538711084358, -0.797569, -0.474233, -0.312234, 0.203705
1538711084418, -0.797556, -0.474819, -0.311557, 0.203422
1538711084479, -0.797508, -0.474877, -0.311743, 0.203194
1538711084538, -0.797478, -0.475645, -0.310949, 0.20273
1538711084598, -0.79744, -0.475839, -0.310605, 0.202951
1538711084658, -0.797752, -0.475097, -0.310478, 0.203656
1538711084718, -0.798252, -0.474181, -0.310515, 0.203776
1538711084778, -0.798495, -0.47344, -0.311399, 0.203197
1538711084838, -0.798977, -0.473293, -0.311866, 0.200918
1538711084898, -0.799629, -0.473149, -0.312423, 0.19777
1538711084958, -0.799795, -0.472339, -0.315133, 0.194712
1538711085019, -0.800434, -0.471604, -0.317147, 0.190557
1538711085078, -0.801421, -0.470345, -0.319565, 0.185407
1538711085138, -0.802601, -0.468261, -0.323312, 0.17897
1538711085198, -0.804371, -0.465579, -0.327446, 0.170295
1538711085258, -0.805541, -0.462585, -0.333503, 0.160914
1538711085318, -0.807041, -0.460721, -0.337567, 0.14989
1538711085378, -0.80952, -0.456554, -0.341714, 0.13952
1538711085439, -0.81118, -0.452292, -0.347104, 0.130135
1538711085499, -0.811787, -0.448539, -0.353329, 0.122359
1538711085561, -0.812185, -0.446859, -0.35675, 0.115759
1538711085620, -0.812907, -0.444429, -0.359295, 0.112116
1538711085678, -0.813403, -0.443127, -0.360004, 0.111397
1538711085738, -0.813298, -0.443347, -0.358615, 0.115688
1538711085798, -0.812317, -0.446034, -0.354993, 0.123182
1538711085859, -0.811044, -0.449366, -0.35044, 0.132169
1538711085919, -0.809159, -0.453847, -0.344346, 0.143902
1538711085978, -0.805963, -0.458854, -0.338726, 0.158556
1538711086038, -0.800816, -0.466287, -0.331554, 0.177035
1538711086099, -0.79454, -0.474693, -0.322284, 0.198754
1538711086159, -0.787826, -0.484096, -0.309203, 0.222202
1538711086219, -0.77875, -0.494029, -0.295238, 0.249633
1538711086278, -0.770186, -0.502819, -0.27993, 0.274999
1538711086339, -0.76183, -0.510094, -0.266833, 0.297015
1538711086398, -0.754978, -0.516066, -0.256017, 0.313268
1538711086459, -0.749919, -0.519698, -0.247268, 0.326178
1538711086519, -0.746724, -0.521151, -0.240602, 0.336026
1538711086578, -0.743553, -0.523238, -0.235652, 0.343246
1538711086639, -0.741052, -0.524403, -0.23208, 0.349258
1538711086699, -0.739406, -0.524945, -0.229338, 0.353715
1538711086759, -0.739008, -0.522504, -0.230494, 0.357389
1538711086819, -0.739831, -0.521813, -0.230096, 0.356952
1538711086878, -0.739066, -0.522912, -0.229849, 0.357089
1538711086940, -0.739228, -0.521895, -0.23051, 0.357815
1538711086999, -0.740116, -0.520747, -0.231316, 0.357131
1538711087059, -0.741832, -0.519639, -0.232329, 0.354516
1538711087119, -0.743105, -0.518847, -0.23509, 0.351175
1538711087179, -0.74488, -0.517351, -0.238187, 0.347514
1538711087239, -0.746963, -0.515361, -0.241598, 0.343624
1538711087299, -0.749897, -0.512772, -0.245714, 0.338145
1538711087358, -0.75417, -0.509234, -0.251834, 0.329373
1538711087419, -0.758398, -0.505882, -0.259561, 0.318657
1538711087479, -0.760817, -0.503655, -0.269233, 0.308222
1538711087539, -0.761154, -0.501953, -0.281876, 0.298718
1538711087610, -0.764753, -0.499465, -0.290309, 0.285318
1538711087658, -0.767934, -0.496554, -0.298968, 0.272631
1538711087718, -0.769967, -0.494373, -0.306957, 0.261768
1538711087779, -0.771661, -0.492886, -0.31228, 0.253143
1538711087839, -0.773801, -0.490079, -0.316812, 0.246339
1538711087898, -0.775085, -0.488056, -0.320194, 0.241905
1538711087959, -0.776095, -0.486091, -0.322871, 0.239051
1538711088020, -0.776718, -0.484739, -0.324781, 0.237179
1538711088079, -0.777191, -0.483138, -0.326821, 0.236091
1538711088139, -0.777427, -0.481936, -0.328362, 0.23563
1538711088199, -0.777833, -0.480653, -0.329158, 0.235801
1538711088258, -0.777803, -0.480436, -0.329034, 0.236516
1538711088318, -0.778272, -0.480222, -0.32812, 0.236676
1538711088379, -0.77815, -0.480404, -0.327712, 0.237269
1538711088439, -0.777928, -0.480517, -0.327806, 0.23764
1538711088499, -0.777767, -0.481008, -0.327748, 0.237256
1538711088559, -0.777573, -0.481162, -0.328327, 0.236777
1538711088620, -0.777762, -0.481488, -0.328045, 0.235882
1538711088679, -0.777825, -0.481295, -0.328687, 0.235171
1538711088739, -0.77834, -0.480898, -0.329447, 0.233209
1538711088799, -0.779487, -0.479545, -0.330746, 0.230307
1538711088859, -0.780679, -0.476912, -0.333016, 0.228459
1538711088919, -0.781398, -0.474088, -0.335692, 0.227962
1538711088978, -0.782129, -0.471078, -0.338148, 0.228067
1538711089039, -0.783287, -0.468124, -0.340834, 0.226168
1538711089098, -0.784678, -0.465469, -0.343007, 0.223526
1538711089159, -0.785892, -0.463465, -0.343676, 0.222394
1538711089219, -0.78614, -0.462431, -0.344413, 0.222532
1538711089279, -0.786518, -0.46166, -0.345099, 0.221733
