339183335983	-0.12921242	-9.58804	2.6321049
339198102286	-0.14356937	-9.585648	2.6081767
339202179108	-0.12921242	-9.592826	2.57707
339215413379	-0.12203395	-9.590433	2.5674987
339221236140	-0.1363909	-9.58804	2.57707
339236236140	-0.13878371	-9.609575	2.5914268
339251236140	-0.13399807	-9.60479	2.5986054
339266236140	-0.124426775	-9.611969	2.5914268
339281236140	-0.12921242	-9.552148	2.6153553
339296236140	-0.1363909	-9.592826	2.5962126
339311236140	-0.14117654	-9.614362	2.5866413
339326236140	-0.14117654	-9.616755	2.6009982
339341236140	-0.124426775	-9.609575	2.5962126
339356236140	-0.11246266	-9.609575	2.5938199
339371236140	-0.13399807	-9.597611	2.617748
339386236140	-0.13160525	-9.592826	2.5986054
339401236140	-0.12921242	-9.578469	2.57707
339416236140	-0.11964113	-9.619147	2.605784
339431236140	-0.12203395	-9.62154	2.5962126
339446236140	-0.13160525	-9.597611	2.5603201
339461236140	-0.15074782	-9.5760765	2.5531418
339476236140	-0.1363909	-9.583255	2.6009982
339491236140	-0.13160525	-9.58804	2.6273193
339506236140	-0.11724831	-9.595219	2.6153553
339521236140	-0.124426775	-9.614362	2.57707
339536236140	-0.11485548	-9.6071825	2.5579274
339551236140	-0.11246266	-9.600004	2.6105695
339566236140	-0.13399807	-9.58804	2.5938199
339581236140	-0.14596218	-9.583255	2.6129622
339593534369	-0.15553348	-9.609575	2.5794628
339608534369	-0.13878371	-9.602397	2.5698915
339623534369	-0.14117654	-9.609575	2.5986054
339638534369	-0.13160525	-9.6071825	2.6153553
339651542806	-0.12921242	-9.6071825	2.5962126
339651661348	-0.1363909	-9.619147	2.603391
339651764994	-0.1268196	-9.614362	2.5962126
339654113535	-0.14117654	-9.60479	2.5986054
339669113535	-0.13878371	-9.5760765	2.5938199
339680812233	-0.13160525	-9.571291	2.6081767
339688835358	-0.11964113	-9.592826	2.6201408
339699387390	-0.1363909	-9.60479	2.57707
339711475827	-0.12921242	-9.590433	2.5986054
339718138379	-0.14117654	-9.573684	2.5866413
339733138379	-0.1268196	-9.597611	2.5842485
339748138379	-0.1363909	-9.583255	2.5459633
339760223327	-0.11964113	-9.573684	2.57707
339760304212	-0.11006984	-9.554541	2.5962126
339768731504	-0.124426775	-9.5760765	2.5722845
339775872754	-0.10289137	-9.58804	2.5387847
339790872754	-0.11485548	-9.573684	2.5842485
339802380723	-0.12921242	-9.597611	2.5794628
339802466608	-0.1268196	-9.602397	2.6081767
339817466608	-0.11964113	-9.600004	2.603391
339832466608	-0.15314065	-9.580862	2.605784
339847466608	-0.14596218	-9.58804	2.5938199
339862466608	-0.11485548	-9.592826	2.589034
339877466608	-0.12203395	-9.6071825	2.6009982
339887111504	-0.124426775	-9.6071825	2.5914268
339897474889	-0.13160525	-9.602397	2.5842485
339912474889	-0.12921242	-9.62154	2.5794628
339927474889	-0.11724831	-9.600004	2.589034
339930266869	-0.11006984	-9.592826	2.5818555
339945266869	-0.12203395	-9.578469	2.5938199
339958421400	-0.12203395	-9.571291	2.5962126
339972229785	-0.1363909	-9.573684	2.5818555
339972382077	-0.13399807	-9.614362	2.6009982
339987382077	-0.13878371	-9.559326	2.589034
339999297754	-0.14117654	-9.556933	2.6009982
340014297754	-0.124426775	-9.585648	2.5746772
340029297754	-0.14356937	-9.573684	2.57707
340044297754	-0.1363909	-9.573684	2.6105695
340047255046	-0.14356937	-9.585648	2.617748
340062255046	-0.12921242	-9.595219	2.5794628
340077255046	-0.1052842	-9.611969	2.5938199
340092255046	-0.13878371	-9.597611	2.5842485
340107255046	-0.13399807	-9.585648	2.5674987
340122255046	-0.14596218	-9.580862	2.6249263
340137255046	-0.14596218	-9.583255	2.603391
340152255046	-0.14356937	-9.592826	2.6225336
340167255046	-0.14596218	-9.597611	2.5842485
340182255046	-0.16031912	-9.595219	2.6201408
340197255046	-0.148355	-9.597611	2.6081767
340212255046	-0.15314065	-9.62154	2.5962126
340227255046	-0.15074782	-9.631111	2.5986054
340239413431	-0.15792629	-9.571291	2.57707
340239563171	-0.13399807	-9.597611	2.5818555
340239641191	-0.11724831	-9.6071825	2.5866413
340254641191	-0.11724831	-9.592826	2.617748
340269641191	-0.13160525	-9.595219	2.6225336
340283281087	-0.12203395	-9.578469	2.5674987
340298281087	-0.10049855	-9.5760765	2.5794628
340313281087	-0.124426775	-9.6071825	2.603391
340325868639	-0.12203395	-9.597611	2.6129622
340340868639	-0.1363909	-9.592826	2.6201408
340347812025	-0.14117654	-9.592826	2.6249263
340353682389	-0.12921242	-9.595219	2.603391
340365738275	-0.14596218	-9.595219	2.5914268
340372562285	-0.124426775	-9.568898	2.5794628
340387562285	-0.14117654	-9.60479	2.5794628
340402562285	-0.11724831	-9.6071825	2.5746772
340414807025	-0.11485548	-9.578469	2.5938199
340429807025	-0.12921242	-9.585648	2.5746772
340444807025	-0.15074782	-9.592826	2.5722845
340459807025	-0.15314065	-9.597611	2.565106
340472952962	-0.13160525	-9.592826	2.5531418
340473017285	-0.14596218	-9.590433	2.5603201
340488017285	-0.124426775	-9.585648	2.589034
340494251452	-0.15792629	-9.614362	2.617748
340509251452	-0.14356937	-9.614362	2.5962126
340524251452	-0.13878371	-9.578469	2.5938199
340539251452	-0.13399807	-9.602397	2.6153553
340554251452	-0.1363909	-9.6071825	2.5938199
340556625410	-0.13160525	-9.5760765	2.6105695
340571625410	-0.1268196	-9.573684	2.605784
340586625410	-0.11485548	-9.554541	2.6009982
340594667181	-0.124426775	-9.564112	2.589034
340609667181	-0.1363909	-9.573684	2.6153553
340624667181	-0.13399807	-9.6071825	2.605784
340631373223	-0.11485548	-9.597611	2.6153553
340646373223	-0.12921242	-9.600004	2.6225336
340661373223	-0.148355	-9.60479	2.5866413
340676373223	-0.13878371	-9.600004	2.5938199
340680707285	-0.12921242	-9.592826	2.5818555
340686301035	-0.10289137	-9.597611	2.605784
340701301035	-0.12921242	-9.578469	2.5794628
340716301035	-0.124426775	-9.595219	2.5603201
340731301035	-0.1268196	-9.595219	2.5938199
340746301035	-0.11964113	-9.5760765	2.605784
340761301035	-0.12921242	-9.597611	2.5794628
340776301035	-0.14117654	-9.602397	2.5627131
340791301035	-0.12921242	-9.619147	2.5914268
340798218952	-0.1268196	-9.585648	2.5842485
340813218952	-0.11246266	-9.592826	2.5698915
340828218952	-0.11006984	-9.592826	2.5698915
340843218952	-0.11964113	-9.60479	2.5722845
340858218952	-0.13160525	-9.578469	2.5746772
340873218952	-0.13878371	-9.571291	2.5698915
340888218952	-0.12203395	-9.600004	2.5603201
340903218952	-0.1268196	-9.580862	2.565106
340913641504	-0.124426775	-9.5760765	2.5914268
340918161243	-0.14596218	-9.597611	2.5722845
340930117077	-0.16510476	-9.580862	2.605784
340945117077	-0.15553348	-9.580862	2.6081767
340960117077	-0.09571291	-9.583255	2.589034
340974024629	-0.10767702	-9.583255	2.589034
340980703795	-0.10049855	-9.611969	2.5914268
340991266920	-0.1052842	-9.60479	2.6105695
341006266920	-0.13399807	-9.580862	2.6009982
341021266920	-0.124426775	-9.595219	2.5531418
341036266920	-0.13399807	-9.600004	2.565106
341046532389	-0.12921242	-9.592826	2.5842485
341050539212	-0.13160525	-9.568898	2.565106
341065539212	-0.11964113	-9.619147	2.57707
341079274785	-0.11964113	-9.602397	2.5842485
341094274785	-0.124426775	-9.616755	2.57707
341102797910	-0.12921242	-9.597611	2.5794628
341115401920	-0.13878371	-9.597611	2.5674987
341130401920	-0.13160525	-9.585648	2.5746772
341145401920	-0.13878371	-9.611969	2.6225336
341160401920	-0.12921242	-9.609575	2.5962126
341175401920	-0.12203395	-9.602397	2.5962126
341183106712	-0.12203395	-9.592826	2.5722845
341198106712	-0.12203395	-9.602397	2.5794628
341206719524	-0.11724831	-9.60479	2.6009982
341215585201	-0.11964113	-9.583255	2.617748
341230585201	-0.09810573	-9.585648	2.6009982
341245585201	-0.13878371	-9.600004	2.5698915
341260585201	-0.124426775	-9.6071825	2.5722845
341275585201	-0.15074782	-9.611969	2.603391
341280588951	-0.14356937	-9.595219	2.5674987
341295257181	-0.15074782	-9.602397	2.5698915
341300933431	-0.14356937	-9.58804	2.5698915
341315933431	-0.11964113	-9.559326	2.5986054
341330933431	-0.12203395	-9.58804	2.5818555
341345933431	-0.12203395	-9.58804	2.605784
341360933431	-0.11724831	-9.60479	2.605784
341375933431	-0.13878371	-9.597611	2.6153553
341390933431	-0.15074782	-9.60479	2.6105695
341402559212	-0.1363909	-9.595219	2.6201408
341414859264	-0.1268196	-9.6071825	2.5794628
341423145462	-0.11964113	-9.58804	2.6081767
341438145462	-0.13399807	-9.583255	2.5603201
341453145462	-0.15553348	-9.590433	2.57707
341461996191	-0.148355	-9.590433	2.5603201
341476996191	-0.124426775	-9.600004	2.57707
341484359993	-0.13399807	-9.623933	2.6105695
341499359993	-0.12921242	-9.58804	2.6105695
341509570462	-0.13399807	-9.614362	2.5794628
341524570462	-0.12921242	-9.580862	2.605784
341539570462	-0.1363909	-9.5760765	2.5938199
341554570462	-0.13399807	-9.578469	2.57707
341560489576	-0.11964113	-9.583255	2.6153553
341575489576	-0.13399807	-9.602397	2.6153553
341590489576	-0.11485548	-9.609575	2.589034
341592233743	-0.11246266	-9.583255	2.5818555
341607233743	-0.12203395	-9.592826	2.5842485
341622233743	-0.11724831	-9.619147	2.603391
341634458483	-0.12203395	-9.590433	2.5962126
341643976868	-0.13160525	-9.595219	2.5986054
341650589472	-0.14596218	-9.592826	2.5674987
341651469264	-0.14596218	-9.595219	2.589034
341666469264	-0.14596218	-9.60479	2.5818555
341681469264	-0.14356937	-9.580862	2.5794628
341696469264	-0.13160525	-9.609575	2.5962126
341710869472	-0.11724831	-9.609575	2.5674987
341710944055	-0.10767702	-9.6071825	2.565106
341725944055	-0.10767702	-9.595219	2.5794628
341740944055	-0.10289137	-9.592826	2.5842485
341755944055	-0.10767702	-9.60479	2.5938199
341767271608	-0.1363909	-9.590433	2.603391
341781940826	-0.124426775	-9.580862	2.5794628
341786502649	-0.13399807	-9.547362	2.589034
341801502649	-0.11724831	-9.592826	2.5746772
341807783587	-0.14356937	-9.585648	2.5842485
341822783587	-0.12921242	-9.583255	2.5794628
341837783587	-0.14596218	-9.590433	2.5842485
341852783587	-0.12921242	-9.614362	2.5914268
341867151087	-0.13878371	-9.580862	2.565106
341882151087	-0.12203395	-9.583255	2.57707
341890095618	-0.11485548	-9.597611	2.603391
341905095618	-0.12921242	-9.590433	2.603391
341907638587	-0.11485548	-9.58804	2.57707
341911897649	-0.1363909	-9.583255	2.5866413
341926897649	-0.13160525	-9.592826	2.6009982
341941897649	-0.13878371	-9.590433	2.5938199
341956897649	-0.11246266	-9.60479	2.6105695
341971897649	-0.11006984	-9.583255	2.5938199
341986897649	-0.11485548	-9.602397	2.5914268
342000245774	-0.14596218	-9.590433	2.5866413
342015245774	-0.14356937	-9.578469	2.5962126
342030245774	-0.11964113	-9.573684	2.565106
342033269889	-0.14356937	-9.580862	2.5603201
342048269889	-0.14596218	-9.585648	2.5746772
342054718795	-0.14356937	-9.58804	2.5866413
342068901087	-0.13160525	-9.5760765	2.5842485
342075465045	-0.12921242	-9.573684	2.5914268
342090465045	-0.12921242	-9.564112	2.57707
342100684212	-0.11246266	-9.597611	2.5866413
342115684212	-0.1052842	-9.6071825	2.589034
342128212076	-0.124426775	-9.614362	2.589034
342143212076	-0.15074782	-9.592826	2.5962126
342150789889	-0.124426775	-9.595219	2.5842485
342165789889	-0.1363909	-9.568898	2.5866413
342177725618	-0.12921242	-9.559326	2.5842485
342192725618	-0.13878371	-9.580862	2.6153553
342207725618	-0.13399807	-9.583255	2.5794628
342210050045	-0.13160525	-9.571291	2.5627131
342210174993	-0.13878371	-9.5665045	2.5674987
342225174993	-0.15553348	-9.600004	2.603391
342238015514	-0.15314065	-9.609575	2.5818555
342253015514	-0.12921242	-9.611969	2.6009982
342268015514	-0.12203395	-9.602397	2.5986054
342283015514	-0.11964113	-9.590433	2.57707
342293357024	-0.10767702	-9.583255	2.5962126
342304352389	-0.083748795	-9.628718	2.5962126
342317728795	-0.10767702	-9.614362	2.6081767
342322318014	-0.11246266	-9.616755	2.5986054
342334185461	-0.11006984	-9.597611	2.5866413
342341884055	-0.09810573	-9.58804	2.5818555
342356884055	-0.1268196	-9.595219	2.589034
342371884055	-0.11964113	-9.60479	2.5794628
342386884055	-0.11246266	-9.58804	2.6225336
342401884055	-0.11246266	-9.585648	2.6009982
342416884055	-0.1268196	-9.585648	2.603391
342427560357	-0.13399807	-9.60479	2.6105695
342429533951	-0.13160525	-9.597611	2.5842485
342444533951	-0.11724831	-9.619147	2.5986054
342459533951	-0.124426775	-9.60479	2.6081767
342463606555	-0.12203395	-9.616755	2.6129622
342478606555	-0.08853444	-9.6071825	2.589034
342487912701	-0.12921242	-9.611969	2.5938199
342501417128	-0.1363909	-9.595219	2.5914268
342501731138	-0.12203395	-9.592826	2.57707
342516731138	-0.10767702	-9.609575	2.5866413
342531731138	-0.12921242	-9.609575	2.6009982
342546731138	-0.11006984	-9.595219	2.5722845
342561731138	-0.11964113	-9.600004	2.5938199
342576731138	-0.12203395	-9.590433	2.6105695
342591731138	-0.12921242	-9.58804	2.603391
342606731138	-0.148355	-9.58804	2.605784
342621731138	-0.12921242	-9.583255	2.5866413
342635608795	-0.11246266	-9.585648	2.589034
342647314316	-0.12203395	-9.597611	2.5962126
342658449368	-0.11724831	-9.580862	2.5842485
342669393690	-0.11246266	-9.580862	2.6129622
342677076243	-0.124426775	-9.580862	2.57707
