183269999961029	0.015874445	0.017095556	0.014653334
183270027848842	5.062727	-1.3346745	20.336386
183270034879206	0.27108666	0.029306669	5.100581
183270105607227	0.070824444	0.019537779	0.4921078
183270115775769	-0.013432222	0.019537779	0.39197668
183270130775769	13.097638	-2.3775034	30.019796
183270145775769	7.232641	-1.5373789	21.624657
183270160775769	0.28818223	0.036633335	5.4864526
183270175775769	-0.7888378	0.38220778	0.9634567
183270190775769	-0.5690378	0.35412225	-1.0269545
183270205775769	-0.10745778	0.14531223	-0.71435004
183270220775769	-0.042738892	0.06594	0.7619734
183270229083217	-0.05617111	0.08059334	0.52019334
183270239250144	-0.08303556	0.10745778	-0.28574002
183270246726290	-0.12943779	0.11600556	0.04029667
183270259301967	-0.14164889	0.12089001	0.48844448
183270270642904	-0.081814446	0.13310112	-0.012211111
183270280687696	-0.08425667	0.12699556	0.23811668
183270292237123	-0.042738892	0.11112112	0.33214223
183270299911029	0.01099	0.10745778	0.1746189
183270310419883	0.048844445	0.106236674	0.12821667
183270320631342	0.05250778	0.089141116	0.19782001
183270330080404	0.028085556	0.07204556	0.16240779
183270337598946	-0.029306669	0.058613338	0.06960334
183270343979519	-0.10013112	0.048844445	0.089141116
183270356135196	-0.14531223	0.04396	0.14042778
183270361812852	-0.12943779	0.04396	0.13920668
183270376812852	-0.051286668	0.04151778	0.12577444
183270384182644	0.012211111	0.048844445	0.13920668
183270394103008	0.05006556	0.054950003	0.14409111
183270405124415	0.11356334	0.04396	0.12089001
183270414192748	0.20026223	0.025643334	0.11966889
183270426614311	0.2625389	0.023201112	0.14287001
183270434122019	0.2820767	0.013432222	0.11966889
183270446536446	0.21735778	0.019537779	0.09524667
183270454134727	0.014653334	0.04029667	0.08425667
183270462953685	-0.17828223	0.036633335	0.11112112
183270474339727	-0.23933779	0.05006556	0.11356334
183270482218269	-0.14409111	0.026864445	0.117226675
183270522844258	-0.09524667	0.02075889	0.17706113
183270523009883	-0.07693	0.036633335	0.19415668
183270523087540	-0.08669889	0.051286668	0.21247335
183270529857852	-0.08425667	0.06716111	0.21735778
183270539216290	-0.05006556	0.064718895	0.20881
183270544983946	-0.019537779	0.06105556	0.20636779
183270552483946	-0.019537779	0.048844445	0.20881
183270568133842	-0.11234222	0.04151778	0.20881
183270574983946	-0.12577444	0.03052778	0.1965989
183270590301498	-0.06960334	0.02075889	0.17950334
183270589983946	0.014653334	0.012211111	0.17217667
183270597483946	0.081814446	0.0061055557	0.15386
183270604983946	0.10867889	0.0061055557	0.13554333
183270612483946	0.09280445	0.015874445	0.106236674
183270619983946	0.07570889	0.018316668	0.08669889
183270627483946	0.07693	0.02075889	0.07326667
183270634983946	0.07326667	0.02075889	0.06227667
183270642483946	0.05372889	0.023201112	0.04151778
183270649983946	0.04151778	0.035412222	0.017095556
183270657483946	0.048844445	0.035412222	0.0012211112
183270664983946	0.045181114	0.039075557	-0.0012211112
183270709620196	0.037854444	0.037854444	-0.0048844446
183270679983946	0.029306669	0.034191113	-0.01099
183270687483946	0.028085556	0.03297	-0.0024422223
183270694983946	0.019537779	0.03052778	0.009768889
183270702483946	0.009768889	0.03174889	0.019537779
183270709983946	0.014653334	0.023201112	0.02198
