179494898592365	0.37192452	0.8321808	-0.37578058	0.1671416
179494970570386	0.37192452	0.8321808	-0.37578058	0.1671416
179495024749709	0.37192452	0.8321808	-0.37578058	0.1671416
179495035075490	0.37192452	0.8321808	-0.37578058	0.1671416
179495143597678	0.37192452	0.8321808	-0.37578058	0.1671416
179495110075490	0.37192583	0.8321803	-0.3757808	0.16714089
179495125075490	0.37242192	0.8323527	-0.37528023	0.1662999
179495140075490	0.39802873	0.79839206	-0.29781297	0.3397803
179495159231480	0.41474724	0.8062266	-0.28854534	0.3077744
179495170075490	0.41474724	0.8062266	-0.28854534	0.3077744
179495185075490	0.41208538	0.80843025	-0.2839724	0.30981594
179495200075490	0.41069302	0.8094188	-0.28082883	0.31194183
179495215075490	0.4098251	0.80992514	-0.2781344	0.31417522
179495228052990	0.40977526	0.8098622	-0.27752966	0.31493598
179495231902365	0.40999094	0.8096727	-0.27757052	0.31510675
179495246902365	0.4101942	0.8095212	-0.27759147	0.31521288
179495253866323	0.41032302	0.8094357	-0.2775833	0.31527194
179495234231480	0.41042653	0.80938196	-0.2775569	0.31529853
179495241731480	0.41052315	0.80934525	-0.2775322	0.3152887
179495249231480	0.4106034	0.80932015	-0.27748862	0.31528693
179495256731480	0.41069335	0.80930305	-0.27744418	0.31525278
179495264231480	0.4107879	0.80929446	-0.27740234	0.3151884
179495271731480	0.41087285	0.80929923	-0.27735865	0.31510428
179495279231480	0.41097	0.80930334	-0.27731058	0.31500897
179495286731480	0.41107228	0.80929464	-0.27725193	0.31494957
179495294231480	0.41115916	0.80929554	-0.2771712	0.31490505
179495301731480	0.41124874	0.8092874	-0.27711734	0.3148561
179495309231480	0.41132596	0.8092773	-0.27707377	0.31481972
179495316731480	0.4113869	0.8092822	-0.27702823	0.3147675
179495324231480	0.41143778	0.8092969	-0.27697963	0.31470585
179495331731480	0.411475	0.80932605	-0.2769081	0.3146452
179495339231480	0.41150633	0.80935776	-0.2768278	0.31459332
179495346731480	0.41153184	0.80939984	-0.27670577	0.31455898
179495354231480	0.41156244	0.80943894	-0.2765709	0.31453687
179495361731480	0.41155982	0.8094849	-0.27645102	0.31452745
179495369231480	0.4115655	0.8095022	-0.27637196	0.3145451
179495446578511	0.41157323	0.8095278	-0.27627826	0.3145513
179495454152886	0.41153637	0.80957055	-0.27615452	0.31459856
179495464419396	0.41146103	0.80961436	-0.27603817	0.31468603
179495399231480	0.41138437	0.80966055	-0.27594095	0.31475282
179495481251948	0.41131327	0.80970794	-0.27585465	0.31479922
179495490257677	0.41123074	0.8097616	-0.27575824	0.3148539
179495421731480	0.41114637	0.80980873	-0.27569154	0.31490123
179495429231480	0.41106197	0.80985457	-0.27563238	0.31494522
179495521096479	0.4109775	0.80991304	-0.27556512	0.31496403
179495529345125	0.41088483	0.80997455	-0.27550954	0.31497535
179495540416375	0.4107903	0.8100262	-0.27548194	0.31498995
179495550546792	0.41068205	0.8100858	-0.27545074	0.31500518
179495562447209	0.41057363	0.8101578	-0.2754269	0.3149821
179495571532313	0.410571	0.81016004	-0.2754314	0.31497613
179495579347157	0.41044456	0.81023127	-0.27538556	0.31499732
179495592717417	0.41031206	0.81031156	-0.27534246	0.31500125
179495600175177	0.4101853	0.810402	-0.27528498	0.314984
179495609577052	0.41006655	0.81047714	-0.2752091	0.3150116
179495618948979	0.40996572	0.8105444	-0.27514985	0.31502154
179495628152417	0.4098971	0.8105939	-0.27513278	0.31499824
179495636577313	0.4098608	0.81063217	-0.2751382	0.31494236
179495644242834	0.40983453	0.8106829	-0.2751516	0.31483415
179495655715073	0.40983522	0.8107159	-0.27515763	0.3147429
179495663328146	0.4098265	0.8107571	-0.27515793	0.31464818
179495671816219	0.4098642	0.81078994	-0.27515253	0.3145188
179495684194448	0.40992212	0.8108359	-0.27511936	0.31435388
179495693074865	0.4099719	0.81086874	-0.27508897	0.31423086
179495674947209	0.41003972	0.8108926	-0.27506736	0.31409994
179495712915229	0.4101064	0.81091505	-0.27503213	0.3139856
179495724555073	0.4101815	0.81095064	-0.27496338	0.3138557
179495733312000	0.41027737	0.8109845	-0.27490872	0.3136905
179495743803459	0.41035637	0.8110306	-0.27483013	0.31353727
179495753222677	0.41041514	0.81108737	-0.27473992	0.31339207
179495761005490	0.41044888	0.81117594	-0.2746158	0.3132279
179495772290334	0.41044286	0.8112897	-0.27445415	0.31308228
179495782520229	0.41043022	0.8114156	-0.27426895	0.31293494
179495789955594	0.41040763	0.8115483	-0.27410153	0.31276742
179495797591636	0.41038752	0.8116748	-0.27394032	0.3126065
179495757447209	0.41037834	0.81179816	-0.27378446	0.31243494
179495764947209	0.41038924	0.8119092	-0.27363843	0.3122598
179495772447209	0.41039935	0.8120264	-0.27344558	0.3121105
179495779947209	0.41039595	0.8121669	-0.2731834	0.31197932
179495787447209	0.41037634	0.8123182	-0.27291685	0.31184408
179495794947209	0.41036236	0.8124885	-0.2726411	0.31166044
179495802447209	0.41036367	0.81265175	-0.27235115	0.31148607
179495809947209	0.41037837	0.8128321	-0.27206394	0.31124738
179495817447209	0.41039696	0.8130214	-0.27174357	0.31100798
179495824947209	0.41039634	0.81322056	-0.27143142	0.31076103
179495832447209	0.41038457	0.8134325	-0.2710903	0.31051895
179495839947209	0.41037092	0.81364024	-0.27072945	0.3103079
179495847447209	0.41036582	0.813854	-0.27035365	0.31008157
179495854947209	0.41036212	0.8140699	-0.26998302	0.30984238
179495862447209	0.41038206	0.81427526	-0.2696378	0.30957696
179495869947209	0.4104225	0.81446296	-0.26931357	0.30931175
179495877447209	0.4104765	0.8146522	-0.26900548	0.30900973
179495884947209	0.41053915	0.8148465	-0.26865977	0.3087146
179495892447209	0.41059276	0.8150423	-0.26829678	0.30844185
179495899947209	0.4106472	0.8152487	-0.2679134	0.30815744
179495907447209	0.41069368	0.81547505	-0.26749048	0.30786383
179495914947209	0.41075456	0.8157056	-0.26708347	0.30752492
179496016998771	0.4108044	0.8159328	-0.26669046	0.30719647
179496024498771	0.41079742	0.8159391	-0.26670212	0.30717885
179496031998771	0.41089004	0.81615186	-0.26632208	0.30681947
179496039498771	0.41099262	0.8163596	-0.26593357	0.30646622
179496046998771	0.4111	0.8165692	-0.26552102	0.30612105
179496054498771	0.4112129	0.81678873	-0.26507905	0.30576664
179496061998771	0.41132304	0.8170165	-0.26461002	0.30541623
179496069498771	0.41144434	0.8172332	-0.2641485	0.30507243
179496076998771	0.4115827	0.81746376	-0.2636657	0.30468515
179496084498771	0.41172734	0.8176949	-0.2631774	0.30429184
179496091998771	0.4118838	0.817903	-0.26272628	0.3039101
179496099498771	0.4120484	0.81810474	-0.26230523	0.30350763
179496106998771	0.4122221	0.8183053	-0.26189312	0.3030865
179496114498771	0.41240722	0.81850356	-0.26146317	0.30267063
179496121998771	0.41256562	0.81871957	-0.26103118	0.30224276
179496129498771	0.41270489	0.8189571	-0.260589	0.30179024
179496136998771	0.41282263	0.819202	-0.26010188	0.30138448
179496144498771	0.41295242	0.81943524	-0.25960627	0.30099943
179496151998771	0.41306227	0.81967837	-0.2591276	0.30059913
179496159498771	0.41316402	0.8199191	-0.2586716	0.3001956
179496166998771	0.4132698	0.8201488	-0.25822368	0.29980746
179496174498771	0.41337535	0.8203722	-0.2577951	0.29941952
179496181998771	0.41347584	0.82059264	-0.25735396	0.29905596
179496189498771	0.41359115	0.8208121	-0.25690976	0.29867572
179496196998771	0.41369924	0.8210371	-0.2564677	0.29828733
179496204498771	0.4138173	0.82126176	-0.25603196	0.2978793
179496211998771	0.4139402	0.82147163	-0.25559577	0.29750434
179496219498771	0.41408277	0.8216843	-0.25516194	0.2970907
179496226998771	0.4142522	0.8218899	-0.25470564	0.29667723
179496234498771	0.4144414	0.82209945	-0.25427994	0.29619664
179496241998771	0.41464016	0.822301	-0.25386617	0.29571402
179496249498771	0.41483444	0.8224922	-0.2534364	0.2952778
179496324399135	0.41503248	0.8226787	-0.25301105	0.29484445
179496334066167	0.415256	0.82284725	-0.2526036	0.2944085
179496339889552	0.41549358	0.8230221	-0.25218257	0.29394498
179496353741323	0.41573882	0.8231967	-0.2517807	0.29345393
179496362733458	0.41598976	0.8233585	-0.25142318	0.29295006
179496373753615	0.4162502	0.82351476	-0.25103888	0.29247004
179496384193510	0.4165066	0.82367367	-0.25066313	0.2919796
179496391830646	0.41675133	0.82382894	-0.25028935	0.29151255
179496403178510	0.4169981	0.8239829	-0.249931	0.29103154
179496412005229	0.41722265	0.8241548	-0.24954744	0.2905518
179496423718719	0.41743597	0.824328	-0.2491516	0.29009333
179496431193667	0.41762066	0.8245226	-0.24873193	0.2896338
179496442971740	0.41781488	0.8247018	-0.2483625	0.2891607
179496450400958	0.41780698	0.82470894	-0.24837698	0.28913924
179496460740437	0.41800475	0.82488286	-0.24805266	0.28863522
179496468252156	0.4182118	0.8250317	-0.24775033	0.28816903
179496475973615	0.41842878	0.82517135	-0.24743234	0.28772712
179496487347833	0.4186495	0.8253222	-0.24710879	0.28725097
179496494169083	0.41883525	0.82549125	-0.24677233	0.28678352
179496509169083	0.41916186	0.825844	-0.24601705	0.2859383
179496510400958	0.41916186	0.825844	-0.24601705	0.2859383
179496517900958	0.4193395	0.8259947	-0.24567051	0.28554013
179496525400958	0.41971254	0.8262744	-0.24507637	0.28469247
179496532900958	0.4199115	0.8264027	-0.24480836	0.28425655
179496540400958	0.42010164	0.8265261	-0.24453674	0.2838504
179496547900958	0.42029285	0.82666004	-0.24426523	0.2834108
179496583431167	0.42047614	0.82680833	-0.24395958	0.28296936
179496595422364	0.42064866	0.8269583	-0.24365558	0.28253636
179496606246323	0.4208354	0.82708186	-0.24337693	0.28213602
179496611055489	0.421029	0.827189	-0.24310765	0.2817653
179496622715333	0.42123505	0.8272889	-0.2428384	0.28139597
179496592900958	0.42143324	0.8273948	-0.24256593	0.2810226
179496600400958	0.4216119	0.82751054	-0.24230091	0.2806423
179496651113198	0.42178074	0.8276191	-0.24202122	0.2803097
179496615400958	0.42191985	0.8277374	-0.24173617	0.27999657
179496664113094	0.42204258	0.8278467	-0.24147509	0.2797135
179496679113094	0.4221726	0.82794917	-0.24125682	0.27940235
179496684037885	0.42226616	0.82807386	-0.24104266	0.27907613
179496697260698	0.42234084	0.8281947	-0.24081929	0.27879763
179496707768354	0.42239073	0.8283327	-0.24058881	0.27851018
179496715957625	0.4224222	0.8284605	-0.24034742	0.2782911
179496728897417	0.42244893	0.82856894	-0.24013765	0.2781086
179496736802885	0.42248008	0.8286615	-0.23996197	0.27793738
179496747639187	0.42251694	0.8287426	-0.23979886	0.27777994
179496755839656	0.42254987	0.828819	-0.23965572	0.2776256
179496764608979	0.42258996	0.82887286	-0.2395142	0.2775259
179496772457156	0.42262468	0.82891876	-0.23938838	0.27744415
179496785102052	0.4226573	0.82894284	-0.23928925	0.27740848
179496795704187	0.42267126	0.8289586	-0.23921877	0.27740037
179496803160125	0.42270517	0.82894707	-0.2391956	0.2774034
179496807497521	0.42271477	0.828944	-0.23913722	0.27744827
179496742900958	0.42271382	0.8289377	-0.2390668	0.2775289
179496826735489	0.42266592	0.8289352	-0.23899858	0.27766848
179496757900958	0.42261052	0.8288951	-0.23899056	0.27787927
179496847968979	0.42256916	0.82882166	-0.23908535	0.2780797
179496861451427	0.42250636	0.82873666	-0.23927182	0.27826783
