179396295219173, -0.016478, -0.004294, -0.998637, 0.049322, 0.0
179396305252473, -0.016287, -0.004466, -0.998114, 0.059002, 0.0
179396315285773, -0.016098, -0.004617, -0.997567, 0.06767, 0.0
179396325319106, -0.015916, -0.004749, -0.997023, 0.075283, 0.0
179396335319139, -0.01574, -0.004868, -0.996481, 0.082176, 0.0
179396345319139, -0.01557, -0.004978, -0.995937, 0.088556, 0.0
179396355319105, -0.0154, -0.00508, -0.995376, 0.094672, 0.0
179396365319105, -0.015235, -0.005165, -0.994857, 0.100003, 0.0
179396375319105, -0.015079, -0.005236, -0.994385, 0.104608, 0.0
179396385319105, -0.01493, -0.005295, -0.993974, 0.108459, 0.0
179396395319138, -0.014786, -0.005346, -0.993589, 0.111948, 0.0
179396405319171, -0.014649, -0.005394, -0.993231, 0.115096, 0.0
179396415319171, -0.014516, -0.005437, -0.992882, 0.118088, 0.0
179396425319137, -0.014389, -0.005469, -0.992599, 0.120451, 0.0
179396435319103, -0.01427, -0.005497, -0.992353, 0.122474, 0.0
179396445319136, -0.014156, -0.005519, -0.992155, 0.124082, 0.0
179396455319136, -0.014046, -0.005539, -0.991966, 0.125599, 0.0
179396465319136, -0.013938, -0.005563, -0.991746, 0.127336, 0.0
179396475319102, -0.013832, -0.005587, -0.99154, 0.128941, 0.0
179396485319102, -0.013726, -0.005613, -0.991314, 0.130676, 0.0
179396495319135, -0.013623, -0.005637, -0.991102, 0.132279, 0.0
179396505319135, -0.013521, -0.005663, -0.990874, 0.133987, 0.0
179396515319135, -0.013419, -0.00569, -0.990626, 0.135816, 0.0
179396525319135, -0.013318, -0.005711, -0.990442, 0.13716, 0.0
179396535319101, -0.013224, -0.005727, -0.990274, 0.138377, 0.0
179396545319067, -0.013133, -0.005738, -0.990163, 0.139179, 0.0
179396555319100, -0.01305, -0.005743, -0.990125, 0.139455, 0.0
179396565319100, -0.012964, -0.005756, -0.990006, 0.140308, 0.0
179396575319100, -0.012877, -0.005765, -0.98991, 0.140988, 0.0
179396585319066, -0.012796, -0.005774, -0.98985, 0.141416, 0.0
179396595319066, -0.012718, -0.00578, -0.989813, 0.141679, 0.0
179396605319099, -0.012646, -0.00578, -0.98984, 0.141499, 0.0
179396615319099, -0.012577, -0.00578, -0.989855, 0.141401, 0.0
179396625319099, -0.012509, -0.00578, -0.98986, 0.141373, 0.0
179396635319065, -0.012445, -0.005776, -0.98991, 0.141027, 0.0
179396645319098, -0.012382, -0.005772, -0.989987, 0.140492, 0.0
179396655319131, -0.012318, -0.005766, -0.990067, 0.139932, 0.0
179396665319131, -0.012254, -0.005763, -0.990121, 0.139555, 0.0
179396675319131, -0.012191, -0.005761, -0.990152, 0.139343, 0.0
179396685319131, -0.012127, -0.00576, -0.990165, 0.139257, 0.0
179396695319097, -0.012064, -0.005756, -0.990195, 0.139047, 0.0
179396705319097, -0.011999, -0.005759, -0.990172, 0.139214, 0.0
179396715319130, -0.011936, -0.005762, -0.990149, 0.139388, 0.0
179396725319130, -0.011871, -0.005765, -0.990113, 0.139649, 0.0
179396735319130, -0.011811, -0.005765, -0.990106, 0.139702, 0.0
179396745319096, -0.011754, -0.00576, -0.990163, 0.139304, 0.0
179396755319129, -0.011697, -0.005759, -0.990178, 0.139203, 0.0
179396765319162, -0.011639, -0.005755, -0.990218, 0.13892, 0.0
179396775319162, -0.011584, -0.005754, -0.990223, 0.138892, 0.0
179396785319128, -0.011527, -0.005754, -0.990201, 0.139049, 0.0
179396795319094, -0.011474, -0.005747, -0.990258, 0.138647, 0.0
179396805319127, -0.01142, -0.005747, -0.990239, 0.138791, 0.0
179396815319127, -0.011367, -0.005745, -0.990231, 0.138852, 0.0
179396825319127, -0.011319, -0.005737, -0.990307, 0.138311, 0.0
179396835319127, -0.011268, -0.005735, -0.990298, 0.138383, 0.0
179396845319127, -0.011215, -0.005732, -0.990296, 0.138399, 0.0
179396855319093, -0.011167, -0.005727, -0.990326, 0.138186, 0.0
179396865319126, -0.011114, -0.005732, -0.990233, 0.138854, 0.0
179396875319126, -0.011063, -0.005737, -0.990129, 0.139602, 0.0
179396885319126, -0.011012, -0.005742, -0.990036, 0.140259, 0.0
179396895319392, -0.010964, -0.005749, -0.989923, 0.141057, 0.0
179396905319358, -0.010917, -0.005755, -0.989842, 0.141628, 0.0
179396915319391, -0.010871, -0.005761, -0.989788, 0.142012, 0.0
179396925319391, -0.010827, -0.005762, -0.989769, 0.142146, 0.0
179396935319391, -0.010783, -0.005765, -0.989729, 0.142429, 0.0
179396945319357, -0.010739, -0.005768, -0.989667, 0.142865, 0.0
179396955319357, -0.010699, -0.005769, -0.989654, 0.142957, 0.0
179396965319390, -0.010663, -0.005764, -0.989705, 0.142603, 0.0
179396975319390, -0.010627, -0.005758, -0.989774, 0.14213, 0.0
179396985319390, -0.010594, -0.005751, -0.989859, 0.141539, 0.0
179396995319390, -0.010562, -0.005749, -0.989868, 0.141476, 0.0
179397005319356, -0.01053, -0.005748, -0.989869, 0.141475, 0.0
179397015319322, -0.010498, -0.005746, -0.989886, 0.141354, 0.0
179397025319355, -0.010466, -0.005744, -0.989907, 0.141213, 0.0
179397035319355, -0.010437, -0.005735, -0.990021, 0.140412, 0.0
179397045319355, -0.010401, -0.005734, -0.990029, 0.140361, 0.0
179397055319321, -0.010363, -0.005739, -0.989977, 0.140726, 0.0
179397065319321, -0.010325, -0.005746, -0.989874, 0.141449, 0.0
179397075319354, -0.010285, -0.005752, -0.989772, 0.142166, 0.0
179397085319354, -0.010248, -0.005756, -0.989722, 0.142515, 0.0
179397095319354, -0.010215, -0.005757, -0.9897, 0.142672, 0.0
179397105319320, -0.010183, -0.005758, -0.989684, 0.142783, 0.0
179397115319353, -0.010151, -0.005757, -0.989701, 0.142671, 0.0
179397125319353, -0.010124, -0.005753, -0.989789, 0.142059, 0.0
179397135319353, -0.010099, -0.005747, -0.989913, 0.141194, 0.0
179397145319353, -0.010078, -0.005736, -0.990094, 0.139923, 0.0
179397155319353, -0.010055, -0.005728, -0.990222, 0.139012, 0.0
179397165319319, -0.010031, -0.005725, -0.990293, 0.138508, 0.0
179397175319352, -0.010005, -0.00572, -0.99036, 0.138032, 0.0
179397185319385, -0.009981, -0.005716, -0.990433, 0.137509, 0.0
179397195319085, -0.009957, -0.005711, -0.990513, 0.136936, 0.0
179397205319085, -0.009936, -0.005706, -0.990591, 0.136371, 0.0
179397215319051, -0.009916, -0.0057, -0.990704, 0.13555, 0.0
179397225319084, -0.009894, -0.005697, -0.990757, 0.135166, 0.0
179397235319084, -0.00987, -0.005696, -0.990764, 0.135115, 0.0
179397245319084, -0.009846, -0.005696, -0.990774, 0.13504, 0.0
179397255319050, -0.009819, -0.0057, -0.990727, 0.135391, 0.0
179397265319016, -0.009792, -0.005703, -0.990679, 0.135738, 0.0
179397275319049, -0.009767, -0.005705, -0.99064, 0.136027, 0.0
179397285319049, -0.00974, -0.00571, -0.990565, 0.136573, 0.0
179397295319049, -0.009711, -0.005718, -0.990428, 0.137563, 0.0
179397305319049, -0.009683, -0.005723, -0.990315, 0.13838, 0.0
179397315319049, -0.009657, -0.00573, -0.990199, 0.139207, 0.0
179397325319015, -0.009631, -0.005735, -0.990094, 0.139956, 0.0
179397335319048, -0.009607, -0.00574, -0.990025, 0.140446, 0.0
179397345319048, -0.009585, -0.005746, -0.989981, 0.140755, 0.0
179397355319048, -0.009563, -0.005751, -0.989931, 0.141108, 0.0
179397365319014, -0.009543, -0.005753, -0.989918, 0.141199, 0.0
179397375319014, -0.009525, -0.005753, -0.98994, 0.141048, 0.0
179397385319047, -0.009507, -0.005752, -0.989984, 0.14074, 0.0
179397395319047, -0.009491, -0.005748, -0.990073, 0.140108, 0.0
179397405319047, -0.009475, -0.005746, -0.990145, 0.139604, 0.0
179397415319013, -0.009457, -0.005745, -0.990199, 0.139219, 0.0
179397425319046, -0.009441, -0.005742, -0.990247, 0.13888, 0.0
179397435319079, -0.009426, -0.005741, -0.990287, 0.138596, 0.0
179397445319079, -0.009409, -0.005741, -0.990292, 0.138563, 0.0
179397455319079, -0.009392, -0.005739, -0.990326, 0.138322, 0.0
179397465319079, -0.009373, -0.005742, -0.990281, 0.138639, 0.0
179397475319045, -0.009354, -0.005744, -0.990243, 0.138918, 0.0
179397485319045, -0.009336, -0.005744, -0.99023, 0.13901, 0.0
179397495319078, -0.009315, -0.005749, -0.990153, 0.139555, 0.0
179397505319078, -0.009293, -0.005752, -0.990106, 0.139892, 0.0
179397515319078, -0.009271, -0.005756, -0.990034, 0.140404, 0.0
179397525319044, -0.009248, -0.005762, -0.98993, 0.141134, 0.0
179397535319010, -0.009225, -0.005769, -0.989816, 0.141935, 0.0
179397545319043, -0.009203, -0.005776, -0.989707, 0.142693, 0.0
179397555319043, -0.009183, -0.005783, -0.989617, 0.143315, 0.0
179397565319043, -0.009164, -0.005788, -0.989582, 0.143557, 0.0
179397575319009, -0.009146, -0.005792, -0.989582, 0.143557, 0.0
179397585319042, -0.009127, -0.005793, -0.989619, 0.143304, 0.0
179397595319042, -0.00911, -0.005792, -0.989666, 0.142984, 0.0
179397605319042, -0.009093, -0.005792, -0.989699, 0.142751, 0.0
179397615319042, -0.009077, -0.00579, -0.989764, 0.142302, 0.0
179397625319042, -0.00906, -0.005791, -0.989785, 0.142155, 0.0
179397635319008, -0.009043, -0.005796, -0.989747, 0.142422, 0.0
179397645319041, -0.009028, -0.005797, -0.989754, 0.142376, 0.0
179397655319074, -0.009013, -0.005802, -0.989698, 0.142763, 0.0
179397665319074, -0.008997, -0.005809, -0.98963, 0.143233, 0.0
179397675319040, -0.008981, -0.005813, -0.989594, 0.143486, 0.0
179397685319006, -0.008963, -0.005821, -0.989506, 0.144095, 0.0
179397695319039, -0.008948, -0.005823, -0.989518, 0.144009, 0.0
179397705319039, -0.008937, -0.005824, -0.989557, 0.143745, 0.0
179397715319039, -0.008925, -0.005825, -0.989579, 0.143594, 0.0
179397725319005, -0.008915, -0.005824, -0.989642, 0.143157, 0.0
179397735319005, -0.008902, -0.005823, -0.989657, 0.143053, 0.0
179397745319038, -0.008892, -0.00582, -0.989717, 0.142639, 0.0
179397755319038, -0.008882, -0.005817, -0.989779, 0.142212, 0.0
179397765319038, -0.008873, -0.005814, -0.989842, 0.141772, 0.0
179397775319038, -0.008865, -0.005808, -0.989928, 0.141171, 0.0
179397785319004, -0.008857, -0.005806, -0.98999, 0.140735, 0.0
179397795318970, -0.008848, -0.005806, -0.990026, 0.140485, 0.0
179397805319003, -0.008837, -0.005808, -0.990026, 0.140485, 0.0
179397815319003, -0.008826, -0.005808, -0.990035, 0.140418, 0.0
179397825319003, -0.008816, -0.005808, -0.990035, 0.140418, 0.0
179397835319036, -0.008804, -0.005807, -0.990019, 0.140536, 0.0
179397845319036, -0.008789, -0.005812, -0.989936, 0.141122, 0.0
179397855319069, -0.008773, -0.005819, -0.989821, 0.141923, 0.0
179397865319069, -0.008758, -0.005826, -0.989713, 0.142673, 0.0
179397875319069, -0.008743, -0.005833, -0.989619, 0.14333, 0.0
179397885319035, -0.008732, -0.005834, -0.989604, 0.143431, 0.0
179397895319068, -0.008723, -0.005831, -0.989656, 0.143069, 0.0
179397905319101, -0.008715, -0.005827, -0.989729, 0.142566, 0.0
179397915319101, -0.008707, -0.005827, -0.989773, 0.142261, 0.0
179397925319101, -0.008696, -0.005828, -0.989779, 0.142224, 0.0
179397935319101, -0.008684, -0.005833, -0.989716, 0.142658, 0.0
179397945352401, -0.008673, -0.005839, -0.989657, 0.14307, 0.0
179397955385734, -0.008665, -0.00584, -0.989685, 0.142878, 0.0
179397965419100, -0.008658, -0.005839, -0.989753, 0.142404, 0.0
179397975452433, -0.008655, -0.005832, -0.989888, 0.141462, 0.0
179397985485766, -0.008649, -0.005828, -0.989997, 0.140697, 0.0
179397995519066, -0.008645, -0.005822, -0.990107, 0.13992, 0.0
179398005552432, -0.008635, -0.00582, -0.990163, 0.13953, 0.0
179398015585765, -0.008622, -0.005823, -0.99015, 0.13962, 0.0
179398025619098, -0.008611, -0.005824, -0.99015, 0.13962, 0.0
179398035652398, -0.008601, -0.005828, -0.990159, 0.139559, 0.0
179398045685698, -0.008592, -0.005828, -0.990213, 0.13917, 0.0
179398055719064, -0.008584, -0.005827, -0.99027, 0.138768, 0.0
179398065752397, -0.008574, -0.005827, -0.990293, 0.138606, 0.0
179398075785730, -0.008562, -0.005829, -0.990266, 0.138798, 0.0
179398085819063, -0.008551, -0.00583, -0.990241, 0.13898, 0.0
179398095852396, -0.008541, -0.005828, -0.990244, 0.138957, 0.0
179398105885696, -0.008527, -0.005831, -0.990173, 0.139462, 0.0
179398115919062, -0.008513, -0.005835, -0.990109, 0.139913, 0.0
179398125952395, -0.008499, -0.00584, -0.990052, 0.140321, 0.0
179398135985728, -0.008485, -0.005842, -0.99, 0.14069, 0.0
179398146019028, -0.008471, -0.005844, -0.989952, 0.141024, 0.0
179398156052328, -0.008459, -0.005847, -0.989909, 0.141327, 0.0
179398166085694, -0.008448, -0.005851, -0.98987, 0.141602, 0.0
179398176119027, -0.008438, -0.005854, -0.989834, 0.141851, 0.0
179398186152360, -0.008429, -0.005857, -0.989802, 0.142075, 0.0
179398196185660, -0.008419, -0.005859, -0.989773, 0.142279, 0.0
179398206218993, -0.008409, -0.005862, -0.989746, 0.142463, 0.0
179398216252359, -0.008399, -0.005863, -0.989723, 0.14263, 0.0
179398226285692, -0.00839, -0.005864, -0.989701, 0.142781, 0.0
179398236319025, -0.008381, -0.005864, -0.989681, 0.142919, 0.0
179398246319025, -0.008373, -0.005864, -0.989663, 0.143044, 0.0
179398256318991, -0.008365, -0.005864, -0.989647, 0.143155, 0.0
179398266318991, -0.008357, -0.005864, -0.989632, 0.143256, 0.0
179398276319324, -0.008348, -0.005864, -0.989619, 0.14335, 0.0
179398286319324, -0.008339, -0.005864, -0.989607, 0.143434, 0.0
179398296319324, -0.008331, -0.005864, -0.989596, 0.143512, 0.0
179398306319290, -0.008322, -0.005864, -0.989586, 0.143581, 0.0
179398316319323, -0.008315, -0.005864, -0.989577, 0.143644, 0.0
179398326319356, -0.008308, -0.005864, -0.989569, 0.1437, 0.0
179398336319356, -0.008301, -0.005865, -0.989561, 0.143754, 0.0
179398346319356, -0.008294, -0.005867, -0.989554, 0.143802, 0.0
179398356319322, -0.008286, -0.005869, -0.989547, 0.143848, 0.0
179398366319355, -0.008279, -0.005871, -0.989541, 0.143888, 0.0
179398376319355, -0.008273, -0.005872, -0.989536, 0.143924, 0.0
179398386319355, -0.008273, -0.005872, -0.989532, 0.143952, 0.0
179398396319355, -0.008272, -0.005872, -0.989527, 0.143985, 0.0
179398406319355, -0.008267, -0.005872, -0.989525, 0.144001, 0.0
179398416319321, -0.00826, -0.00587, -0.989523, 0.144017, 0.0
179398426319354, -0.008253, -0.00587, -0.989519, 0.14404, 0.0
179398436319387, -0.008246, -0.005869, -0.989516, 0.144063, 0.0
179398446319387, -0.00824, -0.005868, -0.989513, 0.144086, 0.0
179398456319387, -0.008235, -0.005866, -0.989511, 0.144102, 0.0
179398466319353, -0.008229, -0.005865, -0.989507, 0.144125, 0.0
179398476319386, -0.008229, -0.005865, -0.989507, 0.144125, 0.0
179398486319386, -0.008229, -0.005865, -0.989507, 0.144125, 0.0
179398496319386, -0.008224, -0.005864, -0.989507, 0.144125, 0.0
179398506319352, -0.008224, -0.005864, -0.989507, 0.144125, 0.0
179398516319352, -0.008224, -0.005864, -0.989507, 0.144125, 0.0
179398526319385, -0.008224, -0.005864, -0.989507, 0.144125, 0.0
179398536319385, -0.008224, -0.005864, -0.989507, 0.144125, 0.0
179398546319385, -0.008224, -0.005864, -0.989507, 0.144125, 0.0
179398556319385, -0.008224, -0.005864, -0.989507, 0.144125, 0.0
179398566319351, -0.008224, -0.005864, -0.989507, 0.144125, 0.0
179398576319017, -0.008224, -0.005864, -0.989507, 0.144125, 0.0
179398586319050, -0.008224, -0.005864, -0.989507, 0.144125, 0.0
179398596318750, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398606318750, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398616318716, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398626318716, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398636318749, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398646318749, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398656318749, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398666318715, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398676318748, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398686318781, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398696318781, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398706318781, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398716318781, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398726318747, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398736318747, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398746318780, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398756318780, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398766318780, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398776318746, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398786318779, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398796318812, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398806318812, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398816318778, -0.008219, -0.005866, -0.989507, 0.144125, 0.0
179398826318744, -0.008212, -0.005867, -0.989505, 0.144141, 0.0
179398836318777, -0.008205, -0.005868, -0.989503, 0.144157, 0.0
179398846318777, -0.008198, -0.005869, -0.989501, 0.144174, 0.0
179398856318777, -0.008191, -0.005868, -0.989497, 0.144197, 0.0
179398866318777, -0.008184, -0.005869, -0.989497, 0.144196, 0.0
179398876318777, -0.008177, -0.005869, -0.989497, 0.144196, 0.0
179398886318743, -0.008171, -0.00587, -0.989497, 0.144196, 0.0
179398896319076, -0.008166, -0.005869, -0.989498, 0.144196, 0.0
179398906319109, -0.008166, -0.005869, -0.989498, 0.144196, 0.0
179398916319109, -0.008166, -0.005869, -0.989498, 0.144196, 0.0
179398926319075, -0.008166, -0.005869, -0.989498, 0.144196, 0.0
179398936319041, -0.008166, -0.005869, -0.989498, 0.144196, 0.0
179398946319074, -0.008166, -0.005869, -0.989498, 0.144196, 0.0
179398956319074, -0.008166, -0.005869, -0.989498, 0.144196, 0.0
179398966319074, -0.008166, -0.005869, -0.989498, 0.144196, 0.0
179398976319040, -0.00816, -0.005871, -0.989497, 0.144196, 0.0
179398986319040, -0.008153, -0.005874, -0.989498, 0.144196, 0.0
179398996319073, -0.008148, -0.005877, -0.989498, 0.144196, 0.0
179399006319073, -0.008144, -0.005879, -0.989495, 0.144212, 0.0
179399016319073, -0.008138, -0.00588, -0.989495, 0.144212, 0.0
179399026319073, -0.008132, -0.00588, -0.989495, 0.144212, 0.0
179399036319039, -0.008127, -0.005879, -0.989495, 0.144212, 0.0
179399046319005, -0.008127, -0.005879, -0.989495, 0.144212, 0.0
179399056319038, -0.008121, -0.005877, -0.989495, 0.144212, 0.0
179399066319038, -0.008116, -0.005874, -0.989496, 0.144212, 0.0
179399076319038, -0.008116, -0.005874, -0.989496, 0.144212, 0.0
179399086319004, -0.008116, -0.005874, -0.989496, 0.144212, 0.0
179399096319004, -0.008116, -0.005874, -0.989496, 0.144212, 0.0
179399106319037, -0.008116, -0.005874, -0.989496, 0.144212, 0.0
179399116319037, -0.008116, -0.005874, -0.989496, 0.144212, 0.0
179399126319037, -0.008116, -0.005874, -0.989496, 0.144212, 0.0
179399136319003, -0.008116, -0.005874, -0.989496, 0.144212, 0.0
179399146319036, -0.00811, -0.005873, -0.989496, 0.144212, 0.0
179399157151219, -0.008104, -0.005872, -0.989496, 0.144212, 0.0
179399167151219, -0.008097, -0.005871, -0.989496, 0.144212, 0.0
179399177151219, -0.008089, -0.00587, -0.989493, 0.144229, 0.0
179399187151219, -0.008082, -0.00587, -0.989493, 0.144228, 0.0
179399197151185, -0.008075, -0.005871, -0.989494, 0.144228, 0.0
179399207151185, -0.008066, -0.005872, -0.989494, 0.144228, 0.0
179399217151218, -0.008059, -0.005872, -0.989494, 0.144228, 0.0
179399227151218, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399237151218, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399247151184, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399257151050, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399267151050, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399277151050, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399287151016, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399297150982, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399307151015, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399317151015, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399327151015, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399337151015, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399347151015, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399357150981, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399367151014, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399377151014, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399387151014, -0.008054, -0.005872, -0.989494, 0.144228, 0.0
179399397150980, -0.008049, -0.005873, -0.989494, 0.144228, 0.0
179399407150946, -0.008043, -0.005875, -0.989494, 0.144228, 0.0
179399417150979, -0.008043, -0.005875, -0.989494, 0.144228, 0.0
179399427150979, -0.008043, -0.005875, -0.989494, 0.144228, 0.0
179399437150979, -0.008037, -0.005874, -0.989494, 0.144228, 0.0
179399447150945, -0.00803, -0.005873, -0.989494, 0.144228, 0.0
179399457150945, -0.008022, -0.005873, -0.989494, 0.144228, 0.0
179399467150978, -0.008016, -0.005871, -0.989494, 0.144228, 0.0
179399477150978, -0.00801, -0.005871, -0.989494, 0.144228, 0.0
179399487150978, -0.008003, -0.005871, -0.989494, 0.144228, 0.0
179399497150978, -0.007996, -0.00587, -0.989492, 0.144244, 0.0
179399507150944, -0.007989, -0.005871, -0.98949, 0.144261, 0.0
179399517150944, -0.007982, -0.005871, -0.98949, 0.14426, 0.0
179399527150977, -0.007975, -0.005871, -0.98949, 0.14426, 0.0
179399537150977, -0.007968, -0.005873, -0.98949, 0.14426, 0.0
179399547150977, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399557151110, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399567151143, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399577151176, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399587151176, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399597151176, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399607151142, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399617151175, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399627151175, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399637151175, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399647151175, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399657151175, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399667151141, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399677151174, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399687151207, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399697151207, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399707151207, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399717151173, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399727151206, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399737151206, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399747151206, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399757151172, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399767151172, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399777151205, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399787151205, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399797151205, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399807151205, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399817151171, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399827151137, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399837151170, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399847151170, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399857151170, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
179399867151136, -0.007961, -0.005875, -0.98949, 0.14426, 0.0
