342703934709947, 0.850328, 0.13401, 0.11139, 0.496563
342703994709947, 0.857191, 0.143406, 0.100209, 0.48437
342704054709947, 0.863315, 0.151853, 0.089929, 0.472799
342704114709947, 0.867449, 0.157728, 0.082466, 0.464599
342704174709947, 0.870141, 0.161147, 0.077874, 0.459152
342704234709947, 0.873085, 0.159021, 0.072781, 0.455123
342704294709947, 0.875227, 0.15692, 0.069048, 0.45231
342704354709947, 0.877182, 0.154922, 0.066308, 0.449613
342704414709947, 0.878514, 0.153942, 0.064588, 0.447595
342704474709947, 0.879615, 0.152721, 0.0628, 0.446104
342704534709947, 0.880436, 0.153258, 0.061358, 0.444498
342704594709947, 0.881071, 0.152121, 0.059646, 0.443862
342704654709947, 0.881691, 0.150576, 0.0581, 0.443364
342704714709947, 0.882908, 0.149435, 0.056123, 0.441578
342704774709947, 0.884319, 0.146422, 0.054109, 0.440013
342704834709947, 0.886, 0.146313, 0.05429, 0.436631
342704894709947, 0.887851, 0.145811, 0.054762, 0.432967
342704954198721, 0.886983, 0.145123, 0.05598, 0.434817
342705014198721, 0.887391, 0.145127, 0.056094, 0.433968
342705074198721, 0.889298, 0.144628, 0.054794, 0.430381
342705134198721, 0.889234, 0.143861, 0.054166, 0.430849
342705194198768, 0.889442, 0.14374, 0.054063, 0.430473
342705254198768, 0.889374, 0.144544, 0.054719, 0.430263
342705314198768, 0.889446, 0.145026, 0.054871, 0.429931
342705374198768, 0.889919, 0.143809, 0.054302, 0.429434
342705434198768, 0.890423, 0.144067, 0.054053, 0.428331
342705494198768, 0.89143, 0.143476, 0.053869, 0.426454
342705554198768, 0.891337, 0.143658, 0.054412, 0.42652
342705614198768, 0.891891, 0.143858, 0.05466, 0.425261
342705674198768, 0.891761, 0.144536, 0.055052, 0.425253
342705734198768, 0.891899, 0.145749, 0.055264, 0.42452
342705794198768, 0.891751, 0.145397, 0.055044, 0.424982
342705854198768, 0.892349, 0.143709, 0.054067, 0.424426
342705914198768, 0.89287, 0.141871, 0.052827, 0.424104
342705974198768, 0.892963, 0.141422, 0.052713, 0.424072
342706034198768, 0.892999, 0.142472, 0.053195, 0.423584
342706094198768, 0.893194, 0.144001, 0.053686, 0.422594
342706154198768, 0.893099, 0.143248, 0.053253, 0.423105
342706214198768, 0.893318, 0.1444, 0.054076, 0.422145
342706274198801, 0.893138, 0.143021, 0.053637, 0.423049
342706334198801, 0.893414, 0.142775, 0.053274, 0.422595
342706394198801, 0.892608, 0.143113, 0.053519, 0.424151
342706454198801, 0.892367, 0.143567, 0.052952, 0.424575
342706514198801, 0.892276, 0.143864, 0.052085, 0.424773
342706574198801, 0.892131, 0.144093, 0.051602, 0.425058
342706634198801, 0.892246, 0.145892, 0.053104, 0.424019
342706694198801, 0.892797, 0.145658, 0.054346, 0.422779
342706754198801, 0.892528, 0.146949, 0.057109, 0.422536
342706814198801, 0.893314, 0.148756, 0.059271, 0.419938
342706874198801, 0.892313, 0.150528, 0.060078, 0.421317
342706934198801, 0.892262, 0.151083, 0.059153, 0.421357
342706994198767, 0.89209, 0.15118, 0.058178, 0.421823
342707054198767, 0.89153, 0.150679, 0.057874, 0.423224
342707114198767, 0.891156, 0.150702, 0.057268, 0.424085
342707174198767, 0.890618, 0.151491, 0.057738, 0.424871
342707234198767, 0.89006, 0.153397, 0.05884, 0.425204
342707294198767, 0.889416, 0.155996, 0.059808, 0.425473
342707354198767, 0.890037, 0.151795, 0.057248, 0.426045
342707414198767, 0.890075, 0.154155, 0.057676, 0.425058
